turtle-id,opinion-sd
433,0.5946164985644471
290,0.5939301638969746
258,0.6098394123573208
441,0.6881051406637028
169,0.6243600385719511
112,0.6676838143215327
295,0.5077327205458436
320,0.6069705233226884
389,0.6048044892759595
134,0.6547678775683087
139,0.531872291308035
19,0.9590371211552996
349,0.5842075845472874
192,0.6624100937743211
242,0.5776359654468659
297,0.7096406997163838
217,0.6406288819022309
325,0.5322484277084041
343,0.5997859984979991
408,0.4115845231058481
294,0.5914436021572284
315,0.7329769101102879
147,0.5209697489517012
183,0.675175903762757
175,0.6336721253443389
252,0.6166062608983917
128,0.6894470537068257
493,0.5996941899187036
66,0.697327677420685
495,0.5344674359315659
482,0.5660566629422723
394,0.5720244775391353
457,0.6144740985970908
63,0.6897053279491143
34,0.745187636552578
102,0.3913015922287916
292,0.6293319866075192
471,0.594971977587746
33,0.7138870023618746
425,0.6147915004213556
434,0.5861524858453961
453,0.5819632769630508
82,0.6654438840910081
237,0.5685194088825064
83,0.6805711595383764
227,0.634036496831422
387,0.6371264546720588
113,0.6029791314858095
417,0.5834362803744031
481,0.5575679471349348
125,0.6615678045262174
488,0.5908748136037554
340,0.641406417911505
247,0.6685718130563919
249,0.6267137934031115
458,0.8182260843482819
239,0.6122996902615093
364,0.5306426783900293
126,0.6493448343689998
406,0.5640527881699386
161,0.7243404639070539
197,0.7600770772432465
211,0.7794102962659796
372,0.6236038914597626
59,0.706678805546084
464,0.5729643323273385
253,0.6609010771929565
231,0.711036481718403
472,0.6272271491271437
330,0.6708009613161776
159,0.6246664218617549
420,0.6196153620295544
162,0.6192390684564626
65,0.6960810831145176
454,0.7299924987614292
298,0.5932848830967258
498,0.6248949417345453
158,0.5863635599302991
497,0.5800832208282118
28,0.7869276693304733
369,0.6763041995933707
37,0.7684897508870268
301,0.6467229176355929
261,0.666607261479174
437,0.5920852502579181
24,0.7695085831624964
489,0.6826760982750354
327,0.6905414374953517
61,0.6877989491504631
170,0.6536751833671921
467,0.8612535411706479
255,0.6459572607244792
391,0.6017834833110913
46,0.7531779956314837
460,0.47426604720235455
5,0.6182609869940432
1,0
245,0.6362080851348924
305,0.6357210596580768
264,0.5720374367968049
146,0.6854099177132194
392,0.60196595768349
357,0.559374505063053
313,0.5957897219898204
435,0.6081206425853425
180,0.6887993813932464
259,0.6061323707611073
64,0.7407129141597937
477,0.6517436250735713
232,0.7075725839036441
448,0.7306778525918769
49,0.7186431054400347
226,0.6614574030195796
110,0.6158884765130307
32,0.7065388206576274
21,0.7232250712166536
363,0.6037456570687036
234,0.48006733024932857
321,0.7252890041355535
99,0.6342136582722616
281,0.6254199806553311
92,0.6725386161603456
402,0.5605136653977295
478,0.6152259497537722
191,0.6424806915973673
282,0.6117237053972461
323,0.28566869635748177
129,0.6099596224283313
404,0.6561082750471253
187,0.6345082139093653
463,0.5783452268969899
499,0.5985652408707385
338,0.6610064238320281
470,0.673500534779161
78,0.6525396294305157
143,0.6392398667585572
45,0.6504747036017638
257,0.6612977633129096
208,0.6431313415937299
416,0.718490410642351
413,0.5652360042475986
80,0.6074714891510459
474,0.5953240774122586
303,0.6275113021944402
160,0.638638772914669
70,0.6296463774861095
130,0.6154304989514933
240,0.6456415872384639
248,0.7265917431453011
299,0.5983688923836942
418,0.5428961442014106
307,0.6283104342762469
388,0.6122451916420913
492,0.7035960849968255
283,0.7011034961292254
360,0.6042640280967011
444,0.689547540652277
30,0.7163024616109149
378,0.5723571596463425
53,0.6891780852159864
150,0.6262952391962572
74,0.7270584281332557
179,0.6599898133293809
15,0.7570228218228376
329,0.6487610247645873
79,0.6726481264894457
148,0.648761071740825
56,0.7058885852422738
304,0.6176272025606856
193,0.6382614795576049
7,0.6530695053392231
117,0.6570994093448158
260,0.6747419780923044
133,0.6574855896766204
250,0.6507598116012195
223,0.641129218113386
108,0.6780950272218798
269,0.706565347697411
341,0.6562806266182181
25,0.7130814451305003
216,0.6717330032854928
137,0.6250915990225384
414,0.6466986244019824
123,0.6272042564257158
450,0.5492313561517153
455,0.5937092989901285
97,0.6348245907223321
87,0.7441740785176328
174,0.6422442290947883
490,0.5963178013102075
399,0.6387629290338778
42,0.7092867939676395
195,0.5965697258180217
272,0.7271396625875101
124,0.7021612525657059
443,0.662035063391989
190,0.6359434350039075
210,0.6571685518427931
480,0.5952908105681661
235,0.6742688077353847
166,0.6318961411980221
284,0.675628043240829
422,0.6239068327574373
423,0.6226147062079523
115,0.6977791118607746
322,0.6400891954696736
105,0.6335592614343448
296,0.6381516087523539
23,0.7317591076230253
374,0.6170079431699574
429,0.481915648617796
31,0.6168717322411855
154,0.5819007837731854
156,0.8062523287022582
48,0.697067082681821
312,0.5699433860467014
436,0.6071728781570156
263,0.6375475673146468
405,0.5645189976575726
168,0.638820098028414
62,0.7212109513891402
317,0.7954402968680403
122,0.65863578354301
141,0.6318732591155152
278,0.5230595634454904
310,0.6540693538045704
352,0.6001396129648094
368,0.6310243109807276
16,0.7774238131850336
106,0.7341241199808065
289,0.6773538538583163
351,0.6146784795544554
178,0.640084153100241
311,0.5785592958707361
273,0.660132779239149
319,0.6750475502429946
68,0.7437447316637219
131,0.6030643953002978
267,0.6184706280725902
271,0.567763867202439
51,0.6798233131873804
432,0.5903891975909356
236,0.5578083944309818
412,0.5941170830951691
274,0.6234954464445079
185,0.5752401089243856
22,0.7387950378751292
440,0.6216732746060311
337,0.6612727126954412
428,0.638165794672364
199,0.5887031663749133
165,0.6467074370319982
380,0.610352693814045
483,0.5794322960397661
403,0.4983780970778059
203,0.565499992789291
145,0.667399302875244
362,0.81778091942823
41,0.8131986035939265
205,0.4858279849165419
401,0.5699707062032142
487,0.6379311073792853
155,0.7301382608856628
376,0.5973485416692789
11,0.9156602161893073
447,0.6730467267673059
462,0.6336241211038396
207,0.5444483905641947
241,0.5082039147323743
111,0.6033560141301694
342,0.7006572956221692
438,0.6223868203891141
251,0.6175093208231005
212,0.6061910125185479
238,0.6440260526366325
246,0.4091715546382899
265,0.6696550125910061
100,0.6795067110311442
469,0.45763499430872445
353,0.597149300553922
10,0.7446429120753952
104,0.7101035567476469
419,0.7102495919228078
164,0.7169386232111746
468,0.5176093946795385
243,0.6170858091477083
225,0.6753854828593983
52,0.696480671836931
72,0.7061538394204592
152,0.6176117771176428
214,0.6352910864640773
300,0.5732264058205369
451,0.5968849298649448
395,0.593575891763027
121,0.5896165599875145
135,0.6298646273163011
12,0.8320847521275501
302,0.5948120924899456
213,0.7089765588225739
188,0.6239643509285181
371,0.4331688043201132
101,0.6810637096790203
14,0.6077300676337335
90,0.6643651504245439
332,0.6182199951730688
118,0.6859765127897525
144,0.6324885809334589
421,0.5913713748084061
18,0.7343183316179808
345,0.6366589737709444
221,0.6692696152450857
77,0.678488015570578
314,0.6208056476376714
88,0.6680576312682053
390,0.5763036123601927
202,0.629200250846079
279,0.7005644818651381
39,0.6485847369661226
459,0.6749341218768858
69,0.686355652894257
424,0.5648795255181649
324,0.5288254913692642
8,0.653069505339223
275,0.747999612325657
75,0.6645755311025856
358,0.7464312408976106
316,0.6959292557645244
479,0.673750343481677
136,0.5737708898570882
43,0.7577199617366303
339,0.5476395727054914
209,0.6932282077714583
95,0.6622878257981845
142,0.7645520508784515
107,0.6558309867819386
326,0.5508015096091711
397,0.6044540731693769
40,0.6831535429384351
73,0.6849334007455317
84,0.6607022775788634
386,0.6401301754263955
218,0.594273068053421
277,0.5603561834072466
81,0.6668756378871664
461,0.5843490669552289
439,0.5848445530320934
356,0.5956699546136489
93,0.7121255269211217
262,0.6420865908989236
254,0.7505198008804405
114,0.5567944876069181
398,0.6537954882422318
89,0.6672193956136799
409,0.5708966116724882
57,0.6723834159715086
366,0.6167722659161577
4,0.6537594168760958
336,0.5768692280471744
60,0.7057370825392814
491,0.6564731321324315
291,0.6291627614773074
452,0.603864414727168
149,0.5820719884967872
38,0.7143162815177758
331,0.6222074443630662
76,0.6425079260873111
215,0.6637884950474257
6,0.653037710618595
9,0.7443187428398252
67,0.63398821317582
286,0.6422153319633387
176,0.6270016344034216
163,0.7399413620720039
476,0.5965553304865125
153,0.5863952025738166
334,0.6030491419276794
355,0.5970446198311132
85,0.6333698369091105
415,0.5465134863006788
365,0.6096032776610005
427,0.6105207375849758
204,0.5957203722038684
3,0.40147831355526153
140,0.6929329180786786
383,0.6562133276869309
